start_time,end_time,problem_type,affected_ports,affected_port_count,evidence_metrics,raw_alert_count,severity_score,event_labels
2026-02-21 17:00:00,2026-02-21 17:00:00,Broadcast anomaly,port-id7427,1,broadcast,1,55,normal
2026-02-21 17:00:00,2026-02-21 17:00:00,Multicast anomaly,port-id7427,1,multicast,1,55,normal
2026-02-21 17:00:00,2026-02-21 17:00:00,Packet surge / possible scan,port-id7427,1,packets,1,55,normal
2026-02-21 17:00:00,2026-02-21 17:00:00,Traffic surge / capacity pressure,port-id7427,1,traffic,1,55,normal
2026-02-21 17:25:00,2026-02-21 17:25:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-21 17:30:00,2026-02-21 17:30:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-21 17:30:00,2026-02-21 17:30:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-21 17:50:00,2026-02-21 17:50:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-21 17:55:00,2026-02-21 17:55:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-21 18:05:00,2026-02-21 18:10:00,Queue / buffer pressure,"port-id7428,port-id7431",2,discards,2,78,normal
2026-02-21 18:15:00,2026-02-21 18:15:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-21 18:20:00,2026-02-21 18:20:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-21 19:05:00,2026-02-21 19:05:00,Unknown protocol / scan,port-id7427,1,unknown_protocol,1,55,normal
2026-02-21 19:55:00,2026-02-21 19:55:00,Link quality issue,"port-id7429,port-id7431",2,errors,2,78,normal
2026-02-21 21:05:00,2026-02-21 21:10:00,Queue / buffer pressure,"port-id7429,port-id7430",2,discards,2,78,normal
2026-02-21 21:35:00,2026-02-21 21:35:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-21 21:40:00,2026-02-21 21:40:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-21 21:50:00,2026-02-21 21:50:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-21 21:55:00,2026-02-21 21:55:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-21 22:00:00,2026-02-21 22:00:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-21 22:15:00,2026-02-21 22:15:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-21 22:15:00,2026-02-21 22:15:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-21 22:25:00,2026-02-21 22:25:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-21 22:55:00,2026-02-21 22:55:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-21 23:05:00,2026-02-21 23:05:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-21 23:10:00,2026-02-21 23:10:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-21 23:35:00,2026-02-21 23:35:00,Queue / buffer pressure,"port-id7427,port-id7430",2,discards,2,78,normal
2026-02-21 23:35:00,2026-02-21 23:35:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-21 23:45:00,2026-02-21 23:50:00,Link quality issue,"port-id7427,port-id7430",2,errors,2,78,normal
2026-02-22 00:15:00,2026-02-22 00:15:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-22 00:20:00,2026-02-22 00:20:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-22 01:20:00,2026-02-22 01:20:00,Queue / buffer pressure,"port-id7429,port-id7431",2,discards,2,78,normal
2026-02-22 01:30:00,2026-02-22 01:30:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-22 01:40:00,2026-02-22 01:40:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-22 01:50:00,2026-02-22 01:50:00,Link quality issue,"port-id7428,port-id7431",2,errors,2,78,normal
2026-02-22 03:00:00,2026-02-22 03:05:00,Queue / buffer pressure,"port-id7427,port-id7428",2,discards,2,78,normal
2026-02-22 03:15:00,2026-02-22 03:25:00,Queue / buffer pressure,"port-id7429,port-id7430",2,discards,2,78,normal
2026-02-22 03:25:00,2026-02-22 03:25:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-22 03:40:00,2026-02-22 03:40:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-22 03:45:00,2026-02-22 03:45:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 04:00:00,2026-02-22 04:05:00,Link quality issue,"port-id7429,port-id7430",2,errors,2,78,normal
2026-02-22 04:50:00,2026-02-22 04:55:00,Link quality issue,"port-id7430,port-id7431",2,errors,2,78,normal
2026-02-22 05:10:00,2026-02-22 05:10:00,Queue / buffer pressure,"port-id7427,port-id7430",2,discards,2,78,normal
2026-02-22 05:15:00,2026-02-22 05:15:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-22 05:20:00,2026-02-22 05:20:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-22 05:25:00,2026-02-22 05:25:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-22 05:40:00,2026-02-22 05:40:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-22 06:10:00,2026-02-22 06:10:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-22 06:40:00,2026-02-22 06:40:00,Unknown protocol / scan,port-id7427,1,unknown_protocol,1,55,normal
2026-02-22 07:05:00,2026-02-22 07:10:00,Queue / buffer pressure,"port-id7427,port-id7429",2,discards,2,78,normal
2026-02-22 07:30:00,2026-02-22 07:30:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-22 07:55:00,2026-02-22 07:55:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 08:20:00,2026-02-22 08:20:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-22 08:30:00,2026-02-22 08:30:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-22 08:50:00,2026-02-22 08:55:00,Link quality issue,"port-id7427,port-id7430",2,errors,2,78,normal
2026-02-22 08:55:00,2026-02-22 08:55:00,Broadcast anomaly,port-id7429,1,broadcast,1,55,normal
2026-02-22 08:55:00,2026-02-22 08:55:00,Multicast anomaly,port-id7429,1,multicast,1,55,normal
2026-02-22 08:55:00,2026-02-22 08:55:00,Packet surge / possible scan,port-id7429,1,packets,1,55,normal
2026-02-22 09:05:00,2026-02-22 09:05:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-22 09:50:00,2026-02-22 09:50:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-22 09:55:00,2026-02-22 09:55:00,Broadcast anomaly,port-id7430,1,broadcast,1,55,normal
2026-02-22 09:55:00,2026-02-22 09:55:00,Multicast anomaly,port-id7430,1,multicast,1,55,normal
2026-02-22 09:55:00,2026-02-22 09:55:00,Packet surge / possible scan,port-id7430,1,packets,1,55,normal
2026-02-22 10:05:00,2026-02-22 10:05:00,Broadcast anomaly,port-id7427,1,broadcast,1,55,normal
2026-02-22 10:05:00,2026-02-22 10:05:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 10:05:00,2026-02-22 10:05:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-22 10:05:00,2026-02-22 10:05:00,Multicast anomaly,port-id7427,1,multicast,1,55,normal
2026-02-22 10:05:00,2026-02-22 10:05:00,Packet surge / possible scan,port-id7427,1,packets,1,55,normal
2026-02-22 10:20:00,2026-02-22 10:20:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-22 10:30:00,2026-02-22 10:40:00,Traffic surge / capacity pressure,"port-id7429,port-id7431",2,traffic,3,86,normal
2026-02-22 10:30:00,2026-02-22 10:35:00,Broadcast storm / L2 loop,"port-id7429,port-id7431",2,broadcast,2,78,normal
2026-02-22 10:30:00,2026-02-22 10:35:00,Multicast flooding,"port-id7429,port-id7431",2,multicast,2,78,normal
2026-02-22 10:30:00,2026-02-22 10:35:00,Packet surge / possible scan,"port-id7429,port-id7431",2,packets,2,78,normal
2026-02-22 10:45:00,2026-02-22 10:55:00,Traffic surge / capacity pressure,"port-id7429,port-id7430",2,traffic,4,94,normal
2026-02-22 10:45:00,2026-02-22 10:55:00,Broadcast anomaly,port-id7429,1,broadcast,3,71,normal
2026-02-22 10:45:00,2026-02-22 10:55:00,Multicast anomaly,port-id7429,1,multicast,3,71,normal
2026-02-22 10:45:00,2026-02-22 10:55:00,Packet surge / possible scan,port-id7429,1,packets,3,71,normal
2026-02-22 11:10:00,2026-02-22 11:10:00,Broadcast storm / L2 loop,"port-id7429,port-id7430",2,broadcast,2,78,normal
2026-02-22 11:10:00,2026-02-22 11:10:00,Multicast flooding,"port-id7429,port-id7430",2,multicast,2,78,normal
2026-02-22 11:10:00,2026-02-22 11:10:00,Packet surge / possible scan,"port-id7429,port-id7430",2,packets,2,78,normal
2026-02-22 11:10:00,2026-02-22 11:10:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-22 11:10:00,2026-02-22 11:10:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-22 11:15:00,2026-02-22 11:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429,port-id7430",4,broadcast,4,100,normal
2026-02-22 11:15:00,2026-02-22 11:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430",4,multicast,4,100,normal
2026-02-22 11:15:00,2026-02-22 11:25:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7430",4,packets,4,100,normal
2026-02-22 11:15:00,2026-02-22 11:15:00,Traffic surge / capacity pressure,"port-id7428,port-id7429",2,traffic,2,78,normal
2026-02-22 11:15:00,2026-02-22 11:15:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-22 11:20:00,2026-02-22 11:25:00,Queue / buffer pressure,"port-id7428,port-id7431",2,discards,2,78,normal
2026-02-22 11:30:00,2026-02-22 11:40:00,Broadcast storm / L2 loop,"port-id7428,port-id7430,port-id7431",3,broadcast,4,100,normal
2026-02-22 11:30:00,2026-02-22 11:40:00,Multicast flooding,"port-id7428,port-id7430,port-id7431",3,multicast,4,100,normal
2026-02-22 11:30:00,2026-02-22 11:40:00,Packet surge / possible scan,"port-id7428,port-id7430,port-id7431",3,packets,4,100,normal
2026-02-22 11:40:00,2026-02-22 11:40:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7430",3,traffic,3,100,normal
2026-02-22 11:50:00,2026-02-22 11:50:00,Broadcast storm / L2 loop,"port-id7428,port-id7431",2,broadcast,2,78,normal
2026-02-22 11:50:00,2026-02-22 11:50:00,Multicast flooding,"port-id7428,port-id7431",2,multicast,2,78,normal
2026-02-22 11:50:00,2026-02-22 11:50:00,Packet surge / possible scan,"port-id7428,port-id7431",2,packets,2,78,normal
2026-02-22 11:50:00,2026-02-22 11:50:00,Traffic surge / capacity pressure,"port-id7430,port-id7431",2,traffic,2,78,normal
2026-02-22 11:55:00,2026-02-22 11:55:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-22 12:00:00,2026-02-22 12:10:00,Traffic surge / capacity pressure,"port-id7428,port-id7429",2,traffic,4,94,normal
2026-02-22 12:00:00,2026-02-22 12:00:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-22 12:05:00,2026-02-22 12:10:00,Broadcast storm / L2 loop,"port-id7428,port-id7429,port-id7430",3,broadcast,3,100,normal
2026-02-22 12:05:00,2026-02-22 12:10:00,Multicast flooding,"port-id7428,port-id7429,port-id7430",3,multicast,3,100,normal
2026-02-22 12:05:00,2026-02-22 12:10:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7430",4,packets,4,100,normal
2026-02-22 12:20:00,2026-02-22 12:20:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429",3,broadcast,3,100,normal
2026-02-22 12:20:00,2026-02-22 12:20:00,Multicast flooding,"port-id7427,port-id7428,port-id7429",3,multicast,3,100,normal
2026-02-22 12:20:00,2026-02-22 12:20:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429",3,packets,3,100,normal
2026-02-22 12:20:00,2026-02-22 12:20:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7429",3,traffic,3,100,normal
2026-02-22 12:30:00,2026-02-22 12:40:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,traffic,5,100,normal
2026-02-22 12:35:00,2026-02-22 12:40:00,Broadcast storm / L2 loop,"port-id7427,port-id7431",2,broadcast,2,78,normal
2026-02-22 12:35:00,2026-02-22 12:40:00,Multicast flooding,"port-id7427,port-id7431",2,multicast,2,78,normal
2026-02-22 12:35:00,2026-02-22 12:40:00,Packet surge / possible scan,"port-id7427,port-id7431",2,packets,2,78,normal
2026-02-22 12:45:00,2026-02-22 12:50:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7431",3,traffic,3,100,normal
2026-02-22 12:50:00,2026-02-22 12:50:00,Packet surge / possible scan,"port-id7428,port-id7431",2,packets,2,78,normal
2026-02-22 12:50:00,2026-02-22 12:50:00,Broadcast anomaly,port-id7431,1,broadcast,1,55,normal
2026-02-22 12:50:00,2026-02-22 12:50:00,Multicast anomaly,port-id7431,1,multicast,1,55,normal
2026-02-22 12:55:00,2026-02-22 12:55:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 13:00:00,2026-02-22 13:10:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7431",3,traffic,3,100,normal
2026-02-22 13:05:00,2026-02-22 13:05:00,Broadcast anomaly,port-id7430,1,broadcast,1,55,normal
2026-02-22 13:05:00,2026-02-22 13:05:00,Multicast anomaly,port-id7430,1,multicast,1,55,normal
2026-02-22 13:05:00,2026-02-22 13:05:00,Packet surge / possible scan,port-id7430,1,packets,1,55,normal
2026-02-22 13:10:00,2026-02-22 13:10:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-22 13:10:00,2026-02-22 13:10:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-22 13:15:00,2026-02-22 13:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7430,port-id7431",3,broadcast,4,100,normal
2026-02-22 13:15:00,2026-02-22 13:25:00,Multicast flooding,"port-id7427,port-id7430,port-id7431",3,multicast,5,100,normal
2026-02-22 13:15:00,2026-02-22 13:25:00,Packet surge / possible scan,"port-id7427,port-id7430,port-id7431",3,packets,5,100,normal
2026-02-22 13:15:00,2026-02-22 13:25:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7430,port-id7431",4,traffic,5,100,normal
2026-02-22 13:30:00,2026-02-22 13:40:00,Traffic surge / capacity pressure,"port-id7427,port-id7429,port-id7430",3,traffic,4,100,normal
2026-02-22 13:30:00,2026-02-22 13:40:00,Queue / buffer pressure,"port-id7428,port-id7430",2,discards,2,78,normal
2026-02-22 13:30:00,2026-02-22 13:30:00,Broadcast anomaly,port-id7428,1,broadcast,1,55,normal
2026-02-22 13:30:00,2026-02-22 13:30:00,Multicast anomaly,port-id7428,1,multicast,1,55,normal
2026-02-22 13:30:00,2026-02-22 13:30:00,Packet surge / possible scan,port-id7428,1,packets,1,55,normal
2026-02-22 13:45:00,2026-02-22 13:55:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7430,port-id7431",4,traffic,6,100,normal
2026-02-22 13:45:00,2026-02-22 13:55:00,Broadcast storm / L2 loop,"port-id7428,port-id7431",2,broadcast,4,94,normal
2026-02-22 13:45:00,2026-02-22 13:55:00,Multicast flooding,"port-id7428,port-id7431",2,multicast,4,94,normal
2026-02-22 13:45:00,2026-02-22 13:55:00,Packet surge / possible scan,"port-id7428,port-id7431",2,packets,4,94,normal
2026-02-22 14:00:00,2026-02-22 14:05:00,Broadcast storm / L2 loop,"port-id7427,port-id7430,port-id7431",3,broadcast,3,100,normal
2026-02-22 14:00:00,2026-02-22 14:05:00,Multicast flooding,"port-id7427,port-id7430,port-id7431",3,multicast,3,100,normal
2026-02-22 14:00:00,2026-02-22 14:05:00,Packet surge / possible scan,"port-id7427,port-id7430,port-id7431",3,packets,3,100,normal
2026-02-22 14:00:00,2026-02-22 14:10:00,Traffic surge / capacity pressure,"port-id7427,port-id7430,port-id7431",3,traffic,5,100,normal
2026-02-22 14:05:00,2026-02-22 14:05:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 14:15:00,2026-02-22 14:20:00,Traffic surge / capacity pressure,"port-id7427,port-id7430,port-id7431",3,traffic,3,100,normal
2026-02-22 14:15:00,2026-02-22 14:25:00,Broadcast storm / L2 loop,"port-id7430,port-id7431",2,broadcast,2,78,normal
2026-02-22 14:15:00,2026-02-22 14:25:00,Multicast flooding,"port-id7430,port-id7431",2,multicast,2,78,normal
2026-02-22 14:15:00,2026-02-22 14:25:00,Packet surge / possible scan,"port-id7430,port-id7431",2,packets,2,78,normal
2026-02-22 14:25:00,2026-02-22 14:25:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-22 14:35:00,2026-02-22 14:35:00,Queue / buffer pressure,"port-id7429,port-id7430",2,discards,2,78,normal
2026-02-22 14:40:00,2026-02-22 14:40:00,Broadcast anomaly,port-id7431,1,broadcast,1,55,normal
2026-02-22 14:40:00,2026-02-22 14:40:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-22 14:40:00,2026-02-22 14:40:00,Multicast anomaly,port-id7431,1,multicast,1,55,normal
2026-02-22 14:40:00,2026-02-22 14:40:00,Packet surge / possible scan,port-id7431,1,packets,1,55,normal
2026-02-22 14:45:00,2026-02-22 14:55:00,Broadcast storm / L2 loop,"port-id7428,port-id7430,port-id7431",3,broadcast,4,100,normal
2026-02-22 14:45:00,2026-02-22 14:55:00,Multicast flooding,"port-id7428,port-id7430,port-id7431",3,multicast,4,100,normal
2026-02-22 14:45:00,2026-02-22 14:55:00,Packet surge / possible scan,"port-id7428,port-id7430,port-id7431",3,packets,4,100,normal
2026-02-22 14:45:00,2026-02-22 14:50:00,Traffic surge / capacity pressure,"port-id7428,port-id7430,port-id7431",3,traffic,3,100,normal
2026-02-22 15:00:00,2026-02-22 15:00:00,Broadcast anomaly,port-id7428,1,broadcast,1,55,normal
2026-02-22 15:00:00,2026-02-22 15:00:00,Multicast anomaly,port-id7428,1,multicast,1,55,normal
2026-02-22 15:00:00,2026-02-22 15:00:00,Packet surge / possible scan,port-id7428,1,packets,1,55,normal
2026-02-22 15:05:00,2026-02-22 15:05:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-22 15:05:00,2026-02-22 15:05:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-22 15:15:00,2026-02-22 15:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7430",3,broadcast,3,100,normal
2026-02-22 15:15:00,2026-02-22 15:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7430",3,multicast,3,100,normal
2026-02-22 15:15:00,2026-02-22 15:25:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7430",3,packets,4,100,normal
2026-02-22 15:20:00,2026-02-22 15:25:00,Traffic surge / capacity pressure,"port-id7427,port-id7428",2,traffic,2,78,normal
2026-02-22 15:30:00,2026-02-22 15:40:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7430",3,traffic,3,100,normal
2026-02-22 15:35:00,2026-02-22 15:40:00,Broadcast storm / L2 loop,"port-id7428,port-id7430",2,broadcast,2,78,normal
2026-02-22 15:35:00,2026-02-22 15:40:00,Multicast flooding,"port-id7428,port-id7430",2,multicast,2,78,normal
2026-02-22 15:35:00,2026-02-22 15:40:00,Packet surge / possible scan,"port-id7428,port-id7430",2,packets,2,78,normal
2026-02-22 15:45:00,2026-02-22 15:55:00,Traffic surge / capacity pressure,"port-id7428,port-id7430,port-id7431",3,traffic,4,100,normal
2026-02-22 15:45:00,2026-02-22 15:45:00,Unknown protocol / scan,port-id7430,1,unknown_protocol,1,55,normal
2026-02-22 15:55:00,2026-02-22 15:55:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-22 16:00:00,2026-02-22 16:00:00,Broadcast storm / L2 loop,"port-id7427,port-id7428",2,broadcast,2,78,normal
2026-02-22 16:00:00,2026-02-22 16:00:00,Packet surge / possible scan,"port-id7427,port-id7428",2,packets,2,78,normal
2026-02-22 16:00:00,2026-02-22 16:00:00,Traffic surge / capacity pressure,"port-id7428,port-id7431",2,traffic,2,78,normal
2026-02-22 16:00:00,2026-02-22 16:00:00,Multicast anomaly,port-id7428,1,multicast,1,55,normal
2026-02-22 16:15:00,2026-02-22 16:15:00,Broadcast storm / L2 loop,"port-id7428,port-id7431",2,broadcast,2,78,normal
2026-02-22 16:15:00,2026-02-22 16:15:00,Multicast flooding,"port-id7428,port-id7431",2,multicast,2,78,normal
2026-02-22 16:15:00,2026-02-22 16:15:00,Packet surge / possible scan,"port-id7428,port-id7431",2,packets,2,78,normal
2026-02-22 16:15:00,2026-02-22 16:20:00,Traffic surge / capacity pressure,port-id7428,1,traffic,2,63,normal
2026-02-22 16:30:00,2026-02-22 16:40:00,Queue / buffer pressure,"port-id7430,port-id7431",2,discards,2,78,normal
2026-02-22 16:45:00,2026-02-22 16:50:00,Broadcast storm / L2 loop,"port-id7430,port-id7431",2,broadcast,2,78,normal
2026-02-22 16:45:00,2026-02-22 16:50:00,Multicast flooding,"port-id7430,port-id7431",2,multicast,2,78,normal
2026-02-22 16:45:00,2026-02-22 16:50:00,Packet surge / possible scan,"port-id7430,port-id7431",2,packets,2,78,normal
2026-02-22 16:45:00,2026-02-22 16:50:00,Traffic surge / capacity pressure,"port-id7430,port-id7431",2,traffic,2,78,normal
2026-02-22 17:15:00,2026-02-22 17:20:00,Traffic surge / capacity pressure,"port-id7429,port-id7431",2,traffic,2,78,normal
2026-02-22 17:15:00,2026-02-22 17:15:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-22 17:20:00,2026-02-22 17:20:00,Broadcast anomaly,port-id7431,1,broadcast,1,55,normal
2026-02-22 17:20:00,2026-02-22 17:20:00,Multicast anomaly,port-id7431,1,multicast,1,55,normal
2026-02-22 17:20:00,2026-02-22 17:20:00,Packet surge / possible scan,port-id7431,1,packets,1,55,normal
2026-02-22 17:30:00,2026-02-22 17:30:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-22 17:45:00,2026-02-22 17:50:00,Queue / buffer pressure,"port-id7428,port-id7429",2,discards,2,78,normal
2026-02-22 18:15:00,2026-02-22 18:25:00,Link quality issue,"port-id7427,port-id7429",2,errors,2,78,normal
2026-02-22 18:40:00,2026-02-22 18:40:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-22 19:50:00,2026-02-22 19:50:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-22 20:05:00,2026-02-22 20:10:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,10,100,multicast_flooding
2026-02-22 20:05:00,2026-02-22 20:10:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,10,100,multicast_flooding
2026-02-22 20:15:00,2026-02-22 20:25:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,15,100,multicast_flooding
2026-02-22 20:15:00,2026-02-22 20:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,15,100,multicast_flooding
2026-02-22 20:30:00,2026-02-22 20:40:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,15,100,multicast_flooding
2026-02-22 20:30:00,2026-02-22 20:40:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,15,100,multicast_flooding
2026-02-22 20:45:00,2026-02-22 20:55:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,15,100,multicast_flooding
2026-02-22 20:45:00,2026-02-22 20:55:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,15,100,multicast_flooding
2026-02-22 20:50:00,2026-02-22 20:55:00,Unknown protocol / scan,"port-id7427,port-id7429",2,unknown_protocol,2,78,multicast_flooding
2026-02-22 21:00:00,2026-02-22 21:10:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,15,100,multicast_flooding
2026-02-22 21:00:00,2026-02-22 21:10:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,15,100,multicast_flooding
2026-02-22 21:10:00,2026-02-22 21:10:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,multicast_flooding
2026-02-22 21:15:00,2026-02-22 21:25:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,discards,14,100,multicast_flooding
2026-02-22 21:15:00,2026-02-22 21:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,14,100,multicast_flooding
2026-02-22 21:30:00,2026-02-22 21:30:00,Queue / buffer pressure,"port-id7427,port-id7428,port-id7430",3,discards,3,100,multicast_flooding
2026-02-22 21:30:00,2026-02-22 21:30:00,Multicast anomaly,port-id7428,1,multicast,1,55,multicast_flooding
2026-02-22 22:45:00,2026-02-22 22:55:00,Queue / buffer pressure,"port-id7428,port-id7430",2,discards,2,78,normal
2026-02-22 22:55:00,2026-02-22 22:55:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-22 23:05:00,2026-02-22 23:05:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-22 23:30:00,2026-02-22 23:30:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-23 00:00:00,2026-02-23 00:00:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-23 00:05:00,2026-02-23 00:05:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-23 00:50:00,2026-02-23 00:50:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-23 00:55:00,2026-02-23 00:55:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-23 00:55:00,2026-02-23 00:55:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-23 01:00:00,2026-02-23 01:00:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-23 01:20:00,2026-02-23 01:20:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-23 01:40:00,2026-02-23 01:40:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-23 02:00:00,2026-02-23 02:00:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-23 02:15:00,2026-02-23 02:20:00,Queue / buffer pressure,"port-id7429,port-id7431",2,discards,2,78,normal
2026-02-23 02:15:00,2026-02-23 02:15:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-23 03:20:00,2026-02-23 03:20:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-23 03:45:00,2026-02-23 03:50:00,Queue / buffer pressure,"port-id7428,port-id7430",2,discards,2,78,normal
2026-02-23 03:45:00,2026-02-23 03:45:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-23 04:25:00,2026-02-23 04:25:00,Link quality issue,port-id7427,1,errors,1,55,normal
